datetime,open,high,low,close,volume
1999-01-01 03:00:00,694638000000.0,694638000000.0,694638000000.0,694638000000.0,0.0
1999-02-01 03:00:00,692641000000.0,692641000000.0,692641000000.0,692641000000.0,0.0
1999-03-01 03:00:00,699396000000.0,699396000000.0,699396000000.0,699396000000.0,0.0
1999-04-01 03:00:00,698296000000.0,698296000000.0,698296000000.0,698296000000.0,0.0
1999-05-01 03:00:00,705060000000.0,705060000000.0,705060000000.0,705060000000.0,0.0
1999-06-01 03:00:00,695644000000.0,695644000000.0,695644000000.0,695644000000.0,0.0
1999-07-01 03:00:00,739725000000.0,739725000000.0,739725000000.0,739725000000.0,0.0
1999-08-01 03:00:00,733966000000.0,733966000000.0,733966000000.0,733966000000.0,0.0
1999-09-01 03:00:00,728600000000.0,728600000000.0,728600000000.0,728600000000.0,0.0
1999-10-01 03:00:00,742624000000.0,742624000000.0,742624000000.0,742624000000.0,0.0
1999-11-01 03:00:00,743495000000.0,743495000000.0,743495000000.0,743495000000.0,0.0
1999-12-01 03:00:00,803192000000.0,803192000000.0,803192000000.0,803192000000.0,0.0
2000-01-01 03:00:00,772749000000.0,772749000000.0,772749000000.0,772749000000.0,0.0
2000-02-01 03:00:00,752207000000.0,752207000000.0,752207000000.0,752207000000.0,0.0
2000-03-01 03:00:00,774421000000.0,774421000000.0,774421000000.0,774421000000.0,0.0
2000-04-01 03:00:00,782962000000.0,782962000000.0,782962000000.0,782962000000.0,0.0
2000-05-01 03:00:00,779222000000.0,779222000000.0,779222000000.0,779222000000.0,0.0
2000-06-01 03:00:00,812468000000.0,812468000000.0,812468000000.0,812468000000.0,0.0
2000-07-01 03:00:00,800725000000.0,800725000000.0,800725000000.0,800725000000.0,0.0
2000-08-01 03:00:00,796968000000.0,796968000000.0,796968000000.0,796968000000.0,0.0
2000-09-01 03:00:00,826310000000.0,826310000000.0,826310000000.0,826310000000.0,0.0
