date,open,high,low,close,volume
2025-11-28 21:15:00,91149.46,91170.07,91018.94,91137.27,72.60146
2025-11-28 21:30:00,91137.27,91239.68,91097.99,91239.68,33.34191
2025-11-28 21:45:00,91239.68,91239.68,90888.0,90888.01,65.78921
2025-11-28 22:00:00,90888.01,91028.87,90760.0,90820.01,104.90668
2025-11-28 22:15:00,90820.0,90956.0,90705.57,90871.7,68.83952
2025-11-28 22:30:00,90871.7,91030.05,90871.7,91009.74,51.42621
2025-11-28 22:45:00,91009.75,91159.89,91009.74,91122.0,50.88414
2025-11-28 23:00:00,91122.0,91195.68,91012.39,91113.34,65.61761
2025-11-28 23:15:00,91113.34,91124.29,90982.16,90982.16,31.54073
2025-11-28 23:30:00,90982.17,91040.0,90923.85,91000.0,39.90725
2025-11-28 23:45:00,91000.0,91000.01,90890.7,90890.7,78.31508
2025-11-29 00:00:00,90890.71,90964.0,90863.53,90869.0,49.97358
2025-11-29 00:15:00,90869.01,90949.98,90768.13,90895.99,59.45966
2025-11-29 00:30:00,90895.99,90968.0,90821.22,90941.7,41.31316
2025-11-29 00:45:00,90941.69,90943.05,90842.28,90884.01,36.09402
2025-11-29 01:00:00,90884.01,91043.99,90854.46,91042.64,48.73928
2025-11-29 01:15:00,91042.63,91119.99,90946.45,90964.42,44.93504
2025-11-29 01:30:00,90964.42,90964.43,90797.36,90854.92,46.62072
2025-11-29 01:45:00,90854.91,90913.2,90803.84,90881.2,49.60986
2025-11-29 02:00:00,90881.2,90891.39,90796.09,90855.67,80.90044
2025-11-29 02:15:00,90855.67,90926.9,90845.26,90845.27,66.84923
2025-11-29 02:30:00,90845.26,90845.26,90546.36,90672.05,143.79428
2025-11-29 02:45:00,90672.06,90805.28,90600.15,90798.89,68.76025
2025-11-29 03:00:00,90798.9,90874.03,90780.87,90822.79,64.78485
2025-11-29 03:15:00,90822.79,90859.62,90720.0,90720.01,71.84975
2025-11-29 03:30:00,90720.0,90772.43,90674.63,90686.55,38.39731
2025-11-29 03:45:00,90686.56,90701.74,90661.12,90680.26,28.73674
2025-11-29 04:00:00,90680.26,90700.83,90618.05,90621.72,38.58985
2025-11-29 04:15:00,90621.72,90700.02,90551.12,90697.82,51.99792
2025-11-29 04:30:00,90697.82,90810.18,90673.71,90780.29,48.83841
2025-11-29 04:45:00,90780.29,90911.36,90780.28,90901.56,55.40288
2025-11-29 05:00:00,90901.55,90904.5,90777.3,90789.15,59.27491
2025-11-29 05:15:00,90789.16,90931.56,90775.34,90895.69,67.02731
2025-11-29 05:30:00,90895.7,90926.0,90841.87,90858.22,42.89814
2025-11-29 05:45:00,90858.22,90871.0,90733.22,90747.16,31.82752
2025-11-29 06:00:00,90747.16,90832.57,90722.49,90824.84,34.38264
2025-11-29 06:15:00,90824.84,90824.84,90370.5,90549.78,265.2871
2025-11-29 06:30:00,90549.78,90586.62,90311.92,90544.26,153.14986
2025-11-29 06:45:00,90544.25,90595.95,90486.68,90565.29,99.1766
2025-11-29 07:00:00,90565.3,90666.0,90488.85,90555.19,46.15803
2025-11-29 07:15:00,90555.19,90624.86,90459.36,90489.48,47.88536
2025-11-29 07:30:00,90489.48,90522.0,90375.01,90435.68,75.82779
2025-11-29 07:45:00,90435.68,90590.13,90422.0,90567.67,111.82521
2025-11-29 08:00:00,90567.66,90666.22,90477.44,90631.96,55.3979
2025-11-29 08:15:00,90631.96,90738.17,90619.13,90622.93,78.98825
2025-11-29 08:30:00,90622.92,90713.44,90565.52,90628.79,48.44806
2025-11-29 08:45:00,90628.79,90637.8,90561.98,90629.67,26.59538
2025-11-29 09:00:00,90629.67,90665.37,90507.13,90593.47,135.06194
2025-11-29 09:15:00,90593.46,90630.98,90527.35,90528.31,37.51542
2025-11-29 09:30:00,90528.32,90589.24,90500.0,90582.83,34.74304
2025-11-29 09:45:00,90582.84,90616.0,90557.21,90560.08,48.01157
2025-11-29 10:00:00,90560.08,90627.35,90501.64,90567.13,53.08586
2025-11-29 10:15:00,90567.14,90611.99,90376.37,90572.58,118.69867
2025-11-29 10:30:00,90572.59,90633.35,90572.58,90603.33,53.49594
2025-11-29 10:45:00,90603.34,90647.98,90524.65,90552.47,62.60145
2025-11-29 11:00:00,90552.47,90615.62,90458.17,90600.16,59.83573
2025-11-29 11:15:00,90600.15,90610.81,90507.75,90543.1,35.56632
2025-11-29 11:30:00,90543.1,90623.88,90495.1,90600.01,68.22052
2025-11-29 11:45:00,90600.01,90682.33,90588.47,90673.19,41.182
2025-11-29 12:00:00,90673.2,90810.45,90650.12,90650.45,92.11616
2025-11-29 12:15:00,90650.45,90671.03,90555.28,90557.25,57.78031
2025-11-29 12:30:00,90557.25,90624.89,90530.93,90624.89,60.75431
2025-11-29 12:45:00,90624.89,90717.23,90614.69,90616.01,42.85071
2025-11-29 13:00:00,90616.01,90696.0,90600.0,90616.28,57.626
2025-11-29 13:15:00,90616.29,90786.0,90591.35,90765.73,86.06962
2025-11-29 13:30:00,90765.72,90801.61,90688.0,90745.0,55.60698
2025-11-29 13:45:00,90745.0,90805.99,90744.99,90783.17,44.117
2025-11-29 14:00:00,90783.16,90783.17,90672.87,90734.0,51.08969
2025-11-29 14:15:00,90734.0,90740.0,90651.25,90668.48,66.39874
2025-11-29 14:30:00,90668.48,90713.99,90631.53,90667.83,60.21761
2025-11-29 14:45:00,90667.83,90699.38,90610.41,90621.72,53.84669
2025-11-29 15:00:00,90621.73,90759.7,90621.72,90758.57,73.18006
2025-11-29 15:15:00,90758.58,91110.36,90758.58,90882.16,202.46427
2025-11-29 15:30:00,90882.16,90940.6,90844.14,90871.04,62.41007
2025-11-29 15:45:00,90871.05,91063.5,90871.04,91063.5,81.49876
2025-11-29 16:00:00,91063.5,91082.0,90951.03,91000.6,81.14434
2025-11-29 16:15:00,91000.6,91165.65,90870.99,90906.45,91.02921
2025-11-29 16:30:00,90906.46,90973.1,90906.46,90934.58,40.10123
2025-11-29 16:45:00,90934.59,91019.0,90862.22,91004.03,44.02189
2025-11-29 17:00:00,91004.03,91019.0,90697.76,90699.82,258.4561
2025-11-29 17:15:00,90699.83,90765.59,90590.0,90706.1,256.24703
2025-11-29 17:30:00,90706.1,90706.1,90461.0,90572.92,166.21979
2025-11-29 17:45:00,90572.92,90621.05,90421.21,90421.21,119.16944
2025-11-29 18:00:00,90421.21,90548.0,90155.47,90370.11,333.86215
2025-11-29 18:15:00,90370.12,90515.07,90194.04,90298.97,235.78154
2025-11-29 18:30:00,90298.98,90630.0,90207.88,90582.66,172.78415
2025-11-29 18:45:00,90582.66,90719.16,90561.23,90690.84,94.97347
2025-11-29 19:00:00,90690.85,90787.99,90600.18,90723.85,127.32825
2025-11-29 19:15:00,90723.84,90850.83,90693.13,90806.52,59.09433
2025-11-29 19:30:00,90806.53,90822.98,90622.72,90637.95,55.16113
2025-11-29 19:45:00,90637.95,90673.89,90600.1,90640.78,57.14482
2025-11-29 20:00:00,90640.77,90640.78,90400.21,90450.52,109.23139
2025-11-29 20:15:00,90450.52,90679.64,90435.59,90654.1,55.54116
2025-11-29 20:30:00,90654.1,90816.55,90643.65,90808.05,39.01649
2025-11-29 20:45:00,90808.05,91035.27,90777.28,90963.29,132.34434
2025-11-29 21:00:00,90963.29,91019.77,90814.02,90850.14,54.2696
2025-11-29 21:15:00,90850.14,90973.91,90814.38,90942.19,44.41628
2025-11-29 21:30:00,90942.19,91048.0,90911.0,91029.81,45.32519
2025-11-29 21:45:00,91029.81,91051.87,90930.91,91008.68,35.68277
2025-11-29 22:00:00,91008.68,91008.69,90726.84,90744.64,49.11771
2025-11-29 22:15:00,90744.64,90821.22,90707.03,90729.04,154.10465
2025-11-29 22:30:00,90729.04,90900.94,90700.65,90887.39,58.40466
2025-11-29 22:45:00,90887.39,90915.81,90720.86,90753.02,50.33642
2025-11-29 23:00:00,90753.03,90808.05,90690.23,90713.93,39.32103
2025-11-29 23:15:00,90713.94,90887.8,90708.57,90817.3,25.48619
2025-11-29 23:30:00,90817.31,90896.97,90817.3,90850.75,37.39016
2025-11-29 23:45:00,90850.76,90851.81,90750.61,90802.44,31.53327
2025-11-30 00:00:00,90802.44,90918.08,90765.12,90887.35,37.7153
2025-11-30 00:15:00,90887.36,90945.59,90841.53,90863.03,28.11121
2025-11-30 00:30:00,90863.03,90900.01,90816.5,90863.06,30.53249
2025-11-30 00:45:00,90863.05,90893.95,90811.5,90893.94,31.38415
2025-11-30 01:00:00,90893.94,91028.01,90863.05,91007.59,99.52882
2025-11-30 01:15:00,91007.6,91055.5,90907.02,90954.35,55.93406
2025-11-30 01:30:00,90954.35,91023.51,90932.81,90963.55,53.47407
2025-11-30 01:45:00,90963.55,90963.55,90900.0,90913.31,37.96004
2025-11-30 02:00:00,90913.3,91032.18,90913.3,90944.79,106.40154
2025-11-30 02:15:00,90944.8,90991.08,90900.0,90959.99,98.93432
2025-11-30 02:30:00,90960.0,90993.92,90829.43,90854.28,53.35681
2025-11-30 02:45:00,90854.28,90871.0,90749.9,90795.51,63.1284
2025-11-30 03:00:00,90795.52,90819.75,90606.0,90615.48,148.48091
2025-11-30 03:15:00,90615.48,90720.0,90471.0,90687.23,153.55978
2025-11-30 03:30:00,90687.23,90908.98,90673.66,90903.49,77.50751
2025-11-30 03:45:00,90903.49,90917.96,90852.34,90909.35,39.16121
2025-11-30 04:00:00,90909.35,90970.36,90867.29,90937.29,41.87467
2025-11-30 04:15:00,90937.3,90938.16,90860.55,90870.53,17.60747
2025-11-30 04:30:00,90870.53,90899.09,90826.41,90840.0,20.88184
2025-11-30 04:45:00,90840.0,90858.0,90799.91,90858.0,18.62178
2025-11-30 05:00:00,90857.99,90857.99,90732.53,90780.53,36.53981
2025-11-30 05:15:00,90780.54,90811.73,90670.4,90682.9,39.71237
2025-11-30 05:30:00,90682.9,90779.34,90682.9,90758.35,32.06676
2025-11-30 05:45:00,90758.36,90817.13,90728.43,90783.75,38.0172
2025-11-30 06:00:00,90783.76,90870.05,90717.51,90767.01,34.79633
2025-11-30 06:15:00,90767.02,90909.3,90718.47,90908.95,26.26587
2025-11-30 06:30:00,90908.94,90937.5,90888.54,90920.0,31.29594
2025-11-30 06:45:00,90920.0,90927.88,90870.0,90898.68,41.99119
2025-11-30 07:00:00,90898.69,90968.51,90860.01,90968.51,27.81961
2025-11-30 07:15:00,90968.51,90976.26,90916.02,90955.4,31.87755
2025-11-30 07:30:00,90955.39,90970.74,90899.94,90915.71,29.56941
2025-11-30 07:45:00,90915.71,91037.72,90910.27,90968.16,80.98001
2025-11-30 08:00:00,90968.16,91039.9,90927.16,90986.37,115.38778
2025-11-30 08:15:00,90986.37,91438.99,90965.87,91161.61,461.41086
2025-11-30 08:30:00,91161.61,91230.07,90939.18,91179.77,297.30758
2025-11-30 08:45:00,91179.78,91301.92,91120.0,91184.45,125.51668
2025-11-30 09:00:00,91184.45,91586.24,91138.65,91488.33,473.56185
2025-11-30 09:15:00,91488.33,91632.0,91328.29,91420.71,251.84515
2025-11-30 09:30:00,91420.71,91438.57,91328.29,91417.62,63.40402
2025-11-30 09:45:00,91417.62,91451.87,91304.04,91413.07,68.28895
2025-11-30 10:00:00,91413.07,91467.36,91242.29,91263.87,83.44526
2025-11-30 10:15:00,91263.87,91396.88,91240.01,91396.87,43.87941
2025-11-30 10:30:00,91396.88,91396.88,91214.7,91224.55,45.80723
2025-11-30 10:45:00,91224.56,91287.95,91200.0,91234.31,42.47951
2025-11-30 11:00:00,91234.31,91397.33,91208.76,91330.46,184.75731
2025-11-30 11:15:00,91330.45,91343.38,91226.32,91255.15,47.51509
2025-11-30 11:30:00,91255.15,91275.18,91121.74,91139.98,120.45218
2025-11-30 11:45:00,91139.98,91201.43,90998.34,91048.78,90.63318
2025-11-30 12:00:00,91048.79,91259.34,91009.0,91244.57,87.83035
2025-11-30 12:15:00,91244.57,91368.59,91244.56,91262.02,83.53337
2025-11-30 12:30:00,91262.02,91469.05,91214.31,91443.56,108.71958
2025-11-30 12:45:00,91443.55,91535.1,91398.7,91469.51,111.29251
2025-11-30 13:00:00,91469.51,91510.93,91398.69,91468.53,69.77322
2025-11-30 13:15:00,91468.52,92000.01,91468.52,91851.19,749.9601
2025-11-30 13:30:00,91851.19,91889.78,91688.7,91688.71,370.46414
2025-11-30 13:45:00,91688.7,91798.71,91638.54,91769.99,77.86048
2025-11-30 14:00:00,91770.0,91779.94,91641.05,91682.73,57.57016
2025-11-30 14:15:00,91682.74,91707.3,91483.61,91554.2,117.5231
2025-11-30 14:30:00,91554.19,91583.61,91256.88,91359.92,236.73655
2025-11-30 14:45:00,91359.93,91499.99,91336.28,91499.99,67.62531
2025-11-30 15:00:00,91499.98,91499.99,91326.59,91417.43,59.05697
2025-11-30 15:15:00,91417.44,91612.83,91354.85,91576.62,79.01071
2025-11-30 15:30:00,91576.63,91576.63,91366.8,91421.66,311.68913
2025-11-30 15:45:00,91421.66,91497.32,91416.73,91435.31,40.50418
2025-11-30 16:00:00,91435.31,91499.99,91406.97,91499.98,63.75009
2025-11-30 16:15:00,91499.99,91780.75,91475.67,91754.67,133.79409
2025-11-30 16:30:00,91754.67,91768.94,91640.43,91700.0,45.26004
2025-11-30 16:45:00,91700.0,91850.0,91685.77,91825.18,85.36817
2025-11-30 17:00:00,91825.18,91825.18,91354.17,91413.66,134.08869
2025-11-30 17:15:00,91413.66,91515.93,91354.2,91386.27,83.83388
2025-11-30 17:30:00,91386.27,91529.68,91313.26,91482.69,53.81985
2025-11-30 17:45:00,91482.69,91549.6,91471.56,91488.19,50.80945
2025-11-30 18:00:00,91488.2,91488.2,91159.42,91303.56,119.7997
2025-11-30 18:15:00,91303.55,91405.39,91236.0,91394.73,36.72433
2025-11-30 18:30:00,91394.74,91428.18,91336.0,91387.61,52.45183
2025-11-30 18:45:00,91387.62,91477.05,91374.09,91459.9,30.7556
2025-11-30 19:00:00,91459.91,91484.04,91407.3,91454.68,41.51339
2025-11-30 19:15:00,91454.69,91500.0,91298.4,91346.67,42.99599
2025-11-30 19:30:00,91346.67,91476.99,91310.0,91449.89,37.89689
2025-11-30 19:45:00,91449.88,91492.47,91427.39,91460.79,36.15447
2025-11-30 20:00:00,91460.79,91626.75,91420.0,91563.0,56.9723
2025-11-30 20:15:00,91562.99,91562.99,91305.18,91313.35,66.30459
2025-11-30 20:30:00,91313.35,91334.35,91178.0,91278.04,62.36093
2025-11-30 20:45:00,91278.04,91374.31,91258.14,91315.6,74.95
2025-11-30 21:00:00,91315.59,91332.18,91000.0,91166.74,146.55524
2025-11-30 21:15:00,91166.74,91235.15,90888.48,91074.85,133.23194
2025-11-30 21:30:00,91074.86,91205.47,91044.38,91067.05,154.23187
2025-11-30 21:45:00,91067.05,91186.8,91067.04,91174.22,63.08859
2025-11-30 22:00:00,91174.23,91326.89,91174.23,91275.43,52.50989
2025-11-30 22:15:00,91275.42,91351.61,91200.0,91230.16,91.84391
2025-11-30 22:30:00,91230.16,91230.17,91049.22,91089.98,72.86563
2025-11-30 22:45:00,91089.98,91292.05,91049.69,91225.28,46.70245
2025-11-30 23:00:00,91225.28,91256.36,90870.99,90972.96,147.92846
2025-11-30 23:15:00,90972.97,90972.97,90650.0,90660.45,121.19576
2025-11-30 23:30:00,90660.46,90717.14,90509.22,90654.27,218.5888
2025-11-30 23:45:00,90654.27,90746.16,90336.9,90360.0,319.4646
2025-12-01 00:00:00,90360.01,90417.0,88874.72,88920.0,1504.72762
2025-12-01 00:15:00,88920.0,89097.61,88350.36,88375.56,896.72776
2025-12-01 00:30:00,88375.55,88440.0,87637.71,87735.34,1167.99897
2025-12-01 00:45:00,87737.65,87775.51,86959.99,87000.0,1038.00091
2025-12-01 01:00:00,87000.0,87697.95,86941.4,87411.81,702.38812
2025-12-01 01:15:00,87411.81,87749.99,87240.66,87268.11,419.99601
2025-12-01 01:30:00,87268.1,87603.0,87178.0,87431.94,253.03189
2025-12-01 01:45:00,87431.94,87472.68,87152.23,87168.91,212.62494
2025-12-01 02:00:00,87168.9,87500.0,87069.33,87400.01,502.66692
2025-12-01 02:15:00,87400.01,87461.36,87087.3,87088.25,258.3514
2025-12-01 02:30:00,87088.24,87152.0,86580.0,86819.53,863.95236
2025-12-01 02:45:00,86819.53,86842.0,86474.34,86722.29,427.2272
2025-12-01 03:00:00,86722.3,86800.0,86380.08,86398.02,548.12799
2025-12-01 03:15:00,86398.02,86613.82,86315.79,86381.97,358.5422
2025-12-01 03:30:00,86381.97,86448.92,86161.61,86448.92,582.24086
2025-12-01 03:45:00,86448.91,86472.29,86218.79,86346.13,513.05451
2025-12-01 04:00:00,86346.13,86350.01,85962.14,86032.04,809.77317
2025-12-01 04:15:00,86032.04,86060.47,85700.0,85733.67,490.30104
2025-12-01 04:30:00,85733.66,86009.25,85695.44,85895.25,264.11773
2025-12-01 04:45:00,85895.24,85917.89,85740.81,85801.03,298.82157
2025-12-01 05:00:00,85801.03,85925.01,85604.0,85755.5,231.4487
2025-12-01 05:15:00,85755.5,86006.85,85701.0,86006.85,156.93849
2025-12-01 05:30:00,86006.85,86006.85,85651.55,85750.49,141.45233
