datetime,open,high,low,close,volume
2002-12-18 03:00:00,719542000000.0,719542000000.0,719542000000.0,719542000000.0,0.0
2002-12-25 03:00:00,732059000000.0,732059000000.0,732059000000.0,732059000000.0,0.0
2003-01-01 03:00:00,730994000000.0,730994000000.0,730994000000.0,730994000000.0,0.0
2003-01-08 03:00:00,723762000000.0,723762000000.0,723762000000.0,723762000000.0,0.0
2003-01-15 03:00:00,720074000000.0,720074000000.0,720074000000.0,720074000000.0,0.0
2003-01-22 03:00:00,735953000000.0,735953000000.0,735953000000.0,735953000000.0,0.0
2003-01-29 03:00:00,712809000000.0,712809000000.0,712809000000.0,712809000000.0,0.0
2003-02-05 03:00:00,719643000000.0,719643000000.0,719643000000.0,719643000000.0,0.0
2003-02-12 03:00:00,713281000000.0,713281000000.0,713281000000.0,713281000000.0,0.0
2003-02-19 03:00:00,730400000000.0,730400000000.0,730400000000.0,730400000000.0,0.0
2003-02-26 03:00:00,721980000000.0,721980000000.0,721980000000.0,721980000000.0,0.0
2003-03-05 03:00:00,722649000000.0,722649000000.0,722649000000.0,722649000000.0,0.0
2003-03-12 03:00:00,717014000000.0,717014000000.0,717014000000.0,717014000000.0,0.0
2003-03-19 03:00:00,729923000000.0,729923000000.0,729923000000.0,729923000000.0,0.0
2003-03-26 03:00:00,725019000000.0,725019000000.0,725019000000.0,725019000000.0,0.0
2003-04-02 03:00:00,732452000000.0,732452000000.0,732452000000.0,732452000000.0,0.0
2003-04-09 03:00:00,727826000000.0,727826000000.0,727826000000.0,727826000000.0,0.0
2003-04-16 03:00:00,745838000000.0,745838000000.0,745838000000.0,745838000000.0,0.0
2003-04-23 03:00:00,732222000000.0,732222000000.0,732222000000.0,732222000000.0,0.0
2003-04-30 03:00:00,746294000000.0,746294000000.0,746294000000.0,746294000000.0,0.0
2003-05-07 03:00:00,733466000000.0,733466000000.0,733466000000.0,733466000000.0,0.0
2003-05-14 03:00:00,740371000000.0,740371000000.0,740371000000.0,740371000000.0,0.0
2003-05-21 03:00:00,734699000000.0,734699000000.0,734699000000.0,734699000000.0,0.0
2003-05-28 03:00:00,744896000000.0,744896000000.0,744896000000.0,744896000000.0,0.0
2003-06-04 03:00:00,731667000000.0,731667000000.0,731667000000.0,731667000000.0,0.0
2003-06-11 03:00:00,743236000000.0,743236000000.0,743236000000.0,743236000000.0,0.0
2003-06-18 03:00:00,735926000000.0,735926000000.0,735926000000.0,735926000000.0,0.0
2003-06-25 03:00:00,744018000000.0,744018000000.0,744018000000.0,744018000000.0,0.0
2003-07-02 03:00:00,740126000000.0,740126000000.0,740126000000.0,740126000000.0,0.0
2003-07-09 03:00:00,744430000000.0,744430000000.0,744430000000.0,744430000000.0,0.0
2003-07-16 03:00:00,737765000000.0,737765000000.0,737765000000.0,737765000000.0,0.0
2003-07-23 03:00:00,745665000000.0,745665000000.0,745665000000.0,745665000000.0,0.0
2003-07-30 03:00:00,740295000000.0,740295000000.0,740295000000.0,740295000000.0,0.0
2003-08-06 03:00:00,734018000000.0,734018000000.0,734018000000.0,734018000000.0,0.0
2003-08-13 03:00:00,735386000000.0,735386000000.0,735386000000.0,735386000000.0,0.0
2003-08-20 03:00:00,750825000000.0,750825000000.0,750825000000.0,750825000000.0,0.0
2003-08-27 03:00:00,740637000000.0,740637000000.0,740637000000.0,740637000000.0,0.0
2003-09-03 03:00:00,750461000000.0,750461000000.0,750461000000.0,750461000000.0,0.0
2003-09-10 03:00:00,737234000000.0,737234000000.0,737234000000.0,737234000000.0,0.0
2003-09-17 03:00:00,743939000000.0,743939000000.0,743939000000.0,743939000000.0,0.0
2003-09-24 03:00:00,741193000000.0,741193000000.0,741193000000.0,741193000000.0,0.0
2003-10-01 03:00:00,753155000000.0,753155000000.0,753155000000.0,753155000000.0,0.0
2003-10-08 03:00:00,737108000000.0,737108000000.0,737108000000.0,737108000000.0,0.0
2003-10-15 03:00:00,754229000000.0,754229000000.0,754229000000.0,754229000000.0,0.0
2003-10-22 03:00:00,743578000000.0,743578000000.0,743578000000.0,743578000000.0,0.0
2003-10-29 03:00:00,747272000000.0,747272000000.0,747272000000.0,747272000000.0,0.0
2003-11-05 03:00:00,744116000000.0,744116000000.0,744116000000.0,744116000000.0,0.0
2003-11-12 03:00:00,745604000000.0,745604000000.0,745604000000.0,745604000000.0,0.0
2003-11-19 03:00:00,744521000000.0,744521000000.0,744521000000.0,744521000000.0,0.0
2003-11-26 03:00:00,756964000000.0,756964000000.0,756964000000.0,756964000000.0,0.0
2003-12-03 03:00:00,749981000000.0,749981000000.0,749981000000.0,749981000000.0,0.0
2003-12-10 03:00:00,756585000000.0,756585000000.0,756585000000.0,756585000000.0,0.0
2003-12-17 03:00:00,753919000000.0,753919000000.0,753919000000.0,753919000000.0,0.0
2003-12-24 03:00:00,767012000000.0,767012000000.0,767012000000.0,767012000000.0,0.0
2003-12-31 03:00:00,771551000000.0,771551000000.0,771551000000.0,771551000000.0,0.0
2004-01-07 03:00:00,755829000000.0,755829000000.0,755829000000.0,755829000000.0,0.0
2004-01-14 03:00:00,752812000000.0,752812000000.0,752812000000.0,752812000000.0,0.0
2004-01-21 03:00:00,775833000000.0,775833000000.0,775833000000.0,775833000000.0,0.0
2004-01-28 03:00:00,755279000000.0,755279000000.0,755279000000.0,755279000000.0,0.0
2004-02-04 03:00:00,754153000000.0,754153000000.0,754153000000.0,754153000000.0,0.0
2004-02-11 03:00:00,750999000000.0,750999000000.0,750999000000.0,750999000000.0,0.0
2004-02-18 03:00:00,758759000000.0,758759000000.0,758759000000.0,758759000000.0,0.0
2004-02-25 03:00:00,750666000000.0,750666000000.0,750666000000.0,750666000000.0,0.0
2004-03-03 03:00:00,754867000000.0,754867000000.0,754867000000.0,754867000000.0,0.0
2004-03-10 03:00:00,749950000000.0,749950000000.0,749950000000.0,749950000000.0,0.0
2004-03-17 03:00:00,760638000000.0,760638000000.0,760638000000.0,760638000000.0,0.0
2004-03-24 03:00:00,751510000000.0,751510000000.0,751510000000.0,751510000000.0,0.0
2004-03-31 03:00:00,760725000000.0,760725000000.0,760725000000.0,760725000000.0,0.0
2004-04-07 03:00:00,754083000000.0,754083000000.0,754083000000.0,754083000000.0,0.0
2004-04-14 03:00:00,763734000000.0,763734000000.0,763734000000.0,763734000000.0,0.0
2004-04-21 03:00:00,757984000000.0,757984000000.0,757984000000.0,757984000000.0,0.0
2004-04-28 03:00:00,772927000000.0,772927000000.0,772927000000.0,772927000000.0,0.0
2004-05-05 03:00:00,758838000000.0,758838000000.0,758838000000.0,758838000000.0,0.0
2004-05-12 03:00:00,764835000000.0,764835000000.0,764835000000.0,764835000000.0,0.0
2004-05-19 03:00:00,756874000000.0,756874000000.0,756874000000.0,756874000000.0,0.0
2004-05-26 03:00:00,771108000000.0,771108000000.0,771108000000.0,771108000000.0,0.0
2004-06-02 03:00:00,764090000000.0,764090000000.0,764090000000.0,764090000000.0,0.0
2004-06-09 03:00:00,772187000000.0,772187000000.0,772187000000.0,772187000000.0,0.0
2004-06-16 03:00:00,761834000000.0,761834000000.0,761834000000.0,761834000000.0,0.0
2004-06-23 03:00:00,775261000000.0,775261000000.0,775261000000.0,775261000000.0,0.0
2004-06-30 03:00:00,779578000000.0,779578000000.0,779578000000.0,779578000000.0,0.0
2004-07-07 03:00:00,778163000000.0,778163000000.0,778163000000.0,778163000000.0,0.0
2004-07-14 03:00:00,775536000000.0,775536000000.0,775536000000.0,775536000000.0,0.0
2004-07-21 03:00:00,776764000000.0,776764000000.0,776764000000.0,776764000000.0,0.0
2004-07-28 03:00:00,773916000000.0,773916000000.0,773916000000.0,773916000000.0,0.0
2004-08-04 03:00:00,772085000000.0,772085000000.0,772085000000.0,772085000000.0,0.0
2004-08-11 03:00:00,769265000000.0,769265000000.0,769265000000.0,769265000000.0,0.0
2004-08-18 03:00:00,767595000000.0,767595000000.0,767595000000.0,767595000000.0,0.0
2004-08-25 03:00:00,775437000000.0,775437000000.0,775437000000.0,775437000000.0,0.0
2004-09-01 03:00:00,785273000000.0,785273000000.0,785273000000.0,785273000000.0,0.0
2004-09-08 03:00:00,788602000000.0,788602000000.0,788602000000.0,788602000000.0,0.0
2004-09-15 03:00:00,789128000000.0,789128000000.0,789128000000.0,789128000000.0,0.0
2004-09-22 03:00:00,782124000000.0,782124000000.0,782124000000.0,782124000000.0,0.0
2004-09-29 03:00:00,786330000000.0,786330000000.0,786330000000.0,786330000000.0,0.0
2004-10-06 03:00:00,781777000000.0,781777000000.0,781777000000.0,781777000000.0,0.0
2004-10-13 03:00:00,795483000000.0,795483000000.0,795483000000.0,795483000000.0,0.0
2004-10-20 03:00:00,784954000000.0,784954000000.0,784954000000.0,784954000000.0,0.0
2004-10-27 03:00:00,791336000000.0,791336000000.0,791336000000.0,791336000000.0,0.0
2004-11-03 03:00:00,790552000000.0,790552000000.0,790552000000.0,790552000000.0,0.0
2004-11-10 03:00:00,800473000000.0,800473000000.0,800473000000.0,800473000000.0,0.0
