datetime,open,high,low,close,volume
1984-05-01 03:00:00,268126200000000.0,268126200000000.0,268126200000000.0,268126200000000.0,0.0
1984-06-01 03:00:00,271755700000000.0,271755700000000.0,271755700000000.0,271755700000000.0,0.0
1984-07-01 03:00:00,274177300000000.0,274177300000000.0,274177300000000.0,274177300000000.0,0.0
1984-08-01 03:00:00,274461200000000.0,274461200000000.0,274461200000000.0,274461200000000.0,0.0
1984-09-01 03:00:00,277455000000000.0,277455000000000.0,277455000000000.0,277455000000000.0,0.0
1984-10-01 03:00:00,275260400000000.03,275260400000000.03,275260400000000.03,275260400000000.03,0.0
1984-11-01 03:00:00,277121200000000.0,277121200000000.0,277121200000000.0,277121200000000.0,0.0
1984-12-01 03:00:00,287718600000000.0,287718600000000.0,287718600000000.0,287718600000000.0,0.0
1985-01-01 03:00:00,284849600000000.0,284849600000000.0,284849600000000.0,284849600000000.0,0.0
1985-02-01 03:00:00,283311200000000.0,283311200000000.0,283311200000000.0,283311200000000.0,0.0
1985-03-01 03:00:00,289416000000000.0,289416000000000.0,289416000000000.0,289416000000000.0,0.0
1985-04-01 03:00:00,290170100000000.0,290170100000000.0,290170100000000.0,290170100000000.0,0.0
1985-05-01 03:00:00,290482900000000.0,290482900000000.0,290482900000000.0,290482900000000.0,0.0
1985-06-01 03:00:00,294046300000000.0,294046300000000.0,294046300000000.0,294046300000000.0,0.0
1985-07-01 03:00:00,296792300000000.0,296792300000000.0,296792300000000.0,296792300000000.0,0.0
1985-08-01 03:00:00,297155300000000.0,297155300000000.0,297155300000000.0,297155300000000.0,0.0
1985-09-01 03:00:00,300345400000000.0,300345400000000.0,300345400000000.0,300345400000000.0,0.0
1985-10-01 03:00:00,299040100000000.0,299040100000000.0,299040100000000.0,299040100000000.0,0.0
1985-11-01 03:00:00,302243100000000.0,302243100000000.0,302243100000000.0,302243100000000.0,0.0
1985-12-01 03:00:00,314340500000000.0,314340500000000.0,314340500000000.0,314340500000000.0,0.0
1986-01-01 03:00:00,310608900000000.0,310608900000000.0,310608900000000.0,310608900000000.0,0.0
1986-02-01 03:00:00,308854200000000.0,308854200000000.0,308854200000000.0,308854200000000.0,0.0
1986-03-01 03:00:00,315332300000000.0,315332300000000.0,315332300000000.0,315332300000000.0,0.0
1986-04-01 03:00:00,314680900000000.0,314680900000000.0,314680900000000.0,314680900000000.0,0.0
1986-05-01 03:00:00,314970200000000.0,314970200000000.0,314970200000000.0,314970200000000.0,0.0
1986-06-01 03:00:00,319085100000000.0,319085100000000.0,319085100000000.0,319085100000000.0,0.0
1986-07-01 03:00:00,322701000000000.0,322701000000000.0,322701000000000.0,322701000000000.0,0.0
1986-08-01 03:00:00,323567200000000.0,323567200000000.0,323567200000000.0,323567200000000.0,0.0
1986-09-01 03:00:00,326985000000000.0,326985000000000.0,326985000000000.0,326985000000000.0,0.0
1986-10-01 03:00:00,324574900000000.0,324574900000000.0,324574900000000.0,324574900000000.0,0.0
1986-11-01 03:00:00,327465600000000.0,327465600000000.0,327465600000000.0,327465600000000.0,0.0
1986-12-01 03:00:00,339962900000000.0,339962900000000.0,339962900000000.0,339962900000000.0,0.0
1987-01-01 03:00:00,337447200000000.0,337447200000000.0,337447200000000.0,337447200000000.0,0.0
1987-02-01 03:00:00,336015300000000.0,336015300000000.0,336015300000000.0,336015300000000.0,0.0
1987-03-01 03:00:00,343653100000000.0,343653100000000.0,343653100000000.0,343653100000000.0,0.0
1987-04-01 03:00:00,345531300000000.0,345531300000000.0,345531300000000.0,345531300000000.0,0.0
1987-05-01 03:00:00,347092600000000.0,347092600000000.0,347092600000000.0,347092600000000.0,0.0
1987-06-01 03:00:00,351083000000000.0,351083000000000.0,351083000000000.0,351083000000000.0,0.0
1987-07-01 03:00:00,356091600000000.0,356091600000000.0,356091600000000.0,356091600000000.0,0.0
1987-08-01 03:00:00,359079000000000.0,359079000000000.0,359079000000000.0,359079000000000.0,0.0
1987-09-01 03:00:00,363172300000000.0,363172300000000.0,363172300000000.0,363172300000000.0,0.0
1987-10-01 03:00:00,362449000000000.0,362449000000000.0,362449000000000.0,362449000000000.0,0.0
1987-11-01 03:00:00,367924600000000.0,367924600000000.0,367924600000000.0,367924600000000.0,0.0
1987-12-01 03:00:00,378898100000000.0,378898100000000.0,378898100000000.0,378898100000000.0,0.0
1988-01-01 03:00:00,377732200000000.0,377732200000000.0,377732200000000.0,377732200000000.0,0.0
1988-02-01 03:00:00,377838300000000.0,377838300000000.0,377838300000000.0,377838300000000.0,0.0
1988-03-01 03:00:00,384122700000000.0,384122700000000.0,384122700000000.0,384122700000000.0,0.0
1988-04-01 03:00:00,384722600000000.0,384722600000000.0,384722600000000.0,384722600000000.0,0.0
1988-05-01 03:00:00,386799400000000.0,386799400000000.0,386799400000000.0,386799400000000.0,0.0
1988-06-01 03:00:00,390213300000000.0,390213300000000.0,390213300000000.0,390213300000000.0,0.0
1988-07-01 03:00:00,395763500000000.0,395763500000000.0,395763500000000.0,395763500000000.0,0.0
1988-08-01 03:00:00,398329800000000.0,398329800000000.0,398329800000000.0,398329800000000.0,0.0
1988-09-01 03:00:00,401753900000000.0,401753900000000.0,401753900000000.0,401753900000000.0,0.0
1988-10-01 03:00:00,402401600000000.0,402401600000000.0,402401600000000.0,402401600000000.0,0.0
1988-11-01 03:00:00,405966100000000.0,405966100000000.0,405966100000000.0,405966100000000.0,0.0
1988-12-01 03:00:00,418358600000000.0,418358600000000.0,418358600000000.0,418358600000000.0,0.0
1989-01-01 03:00:00,415584200000000.0,415584200000000.0,415584200000000.0,415584200000000.0,0.0
1989-02-01 03:00:00,417315000000000.0,417315000000000.0,417315000000000.0,417315000000000.0,0.0
1989-03-01 03:00:00,423843900000000.0,423843900000000.0,423843900000000.0,423843900000000.0,0.0
1989-04-01 03:00:00,424099300000000.0,424099300000000.0,424099300000000.0,424099300000000.0,0.0
1989-05-01 03:00:00,423121400000000.0,423121400000000.0,423121400000000.0,423121400000000.0,0.0
1989-06-01 03:00:00,426855300000000.0,426855300000000.0,426855300000000.0,426855300000000.0,0.0
1989-07-01 03:00:00,434598900000000.0,434598900000000.0,434598900000000.0,434598900000000.0,0.0
1989-08-01 03:00:00,436692700000000.0,436692700000000.0,436692700000000.0,436692700000000.0,0.0
1989-09-01 03:00:00,440262700000000.0,440262700000000.0,440262700000000.0,440262700000000.0,0.0
1989-10-01 03:00:00,440842400000000.0,440842400000000.0,440842400000000.0,440842400000000.0,0.0
1989-11-01 03:00:00,446057000000000.0,446057000000000.0,446057000000000.0,446057000000000.0,0.0
1989-12-01 03:00:00,462779000000000.0,462779000000000.0,462779000000000.0,462779000000000.0,0.0
1990-01-01 03:00:00,463501400000000.0,463501400000000.0,463501400000000.0,463501400000000.0,0.0
1990-02-01 03:00:00,466734500000000.0,466734500000000.0,466734500000000.0,466734500000000.0,0.0
1990-03-01 03:00:00,473083000000000.0,473083000000000.0,473083000000000.0,473083000000000.0,0.0
1990-04-01 03:00:00,480106100000000.0,480106100000000.0,480106100000000.0,480106100000000.0,0.0
1990-05-01 03:00:00,479009500000000.0,479009500000000.0,479009500000000.0,479009500000000.0,0.0
1990-06-01 03:00:00,480508900000000.0,480508900000000.0,480508900000000.0,480508900000000.0,0.0
1990-07-01 03:00:00,487633500000000.0,487633500000000.0,487633500000000.0,487633500000000.0,0.0
1990-08-01 03:00:00,488661900000000.0,488661900000000.0,488661900000000.0,488661900000000.0,0.0
1990-09-01 03:00:00,493051200000000.0,493051200000000.0,493051200000000.0,493051200000000.0,0.0
1990-10-01 03:00:00,492842300000000.0,492842300000000.0,492842300000000.0,492842300000000.0,0.0
1990-11-01 03:00:00,490082400000000.0,490082400000000.0,490082400000000.0,490082400000000.0,0.0
1990-12-01 03:00:00,502208600000000.0,502208600000000.0,502208600000000.0,502208600000000.0,0.0
1991-01-01 03:00:00,497891400000000.0,497891400000000.0,497891400000000.0,497891400000000.0,0.0
1991-02-01 03:00:00,492617800000000.0,492617800000000.0,492617800000000.0,492617800000000.0,0.0
1991-03-01 03:00:00,497036600000000.0,497036600000000.0,497036600000000.0,497036600000000.0,0.0
1991-04-01 03:00:00,498553300000000.0,498553300000000.0,498553300000000.0,498553300000000.0,0.0
1991-05-01 03:00:00,496259700000000.0,496259700000000.0,496259700000000.0,496259700000000.0,0.0
1991-06-01 03:00:00,498363400000000.0,498363400000000.0,498363400000000.0,498363400000000.0,0.0
1991-07-01 03:00:00,504002400000000.0,504002400000000.0,504002400000000.0,504002400000000.0,0.0
1991-08-01 03:00:00,502081700000000.0,502081700000000.0,502081700000000.0,502081700000000.0,0.0
1991-09-01 03:00:00,504112500000000.0,504112500000000.0,504112500000000.0,504112500000000.0,0.0
1991-10-01 03:00:00,503189500000000.0,503189500000000.0,503189500000000.0,503189500000000.0,0.0
1991-11-01 03:00:00,501866600000000.0,501866600000000.0,501866600000000.0,501866600000000.0,0.0
1991-12-01 03:00:00,512205100000000.0,512205100000000.0,512205100000000.0,512205100000000.0,0.0
1992-01-01 03:00:00,506955500000000.0,506955500000000.0,506955500000000.0,506955500000000.0,0.0
1992-02-01 03:00:00,500463200000000.0,500463200000000.0,500463200000000.0,500463200000000.0,0.0
1992-03-01 03:00:00,505797600000000.0,505797600000000.0,505797600000000.0,505797600000000.0,0.0
1992-04-01 03:00:00,506335600000000.0,506335600000000.0,506335600000000.0,506335600000000.0,0.0
1992-05-01 03:00:00,501733800000000.0,501733800000000.0,501733800000000.0,501733800000000.0,0.0
1992-06-01 03:00:00,503031800000000.0,503031800000000.0,503031800000000.0,503031800000000.0,0.0
1992-07-01 03:00:00,504885400000000.0,504885400000000.0,504885400000000.0,504885400000000.0,0.0
1992-08-01 03:00:00,503732500000000.0,503732500000000.0,503732500000000.0,503732500000000.0,0.0
1992-09-01 03:00:00,501511700000000.0,501511700000000.0,501511700000000.0,501511700000000.0,0.0
1992-10-01 03:00:00,500159100000000.0,500159100000000.0,500159100000000.0,500159100000000.0,0.0
1992-11-01 03:00:00,498916600000000.0,498916600000000.0,498916600000000.0,498916600000000.0,0.0
1992-12-01 03:00:00,509966900000000.0,509966900000000.0,509966900000000.0,509966900000000.0,0.0
1993-01-01 03:00:00,505534000000000.0,505534000000000.0,505534000000000.0,505534000000000.0,0.0
1993-02-01 03:00:00,501116200000000.0,501116200000000.0,501116200000000.0,501116200000000.0,0.0
1993-03-01 03:00:00,503800600000000.0,503800600000000.0,503800600000000.0,503800600000000.0,0.0
1993-04-01 03:00:00,508959100000000.0,508959100000000.0,508959100000000.0,508959100000000.0,0.0
1993-05-01 03:00:00,509224000000000.0,509224000000000.0,509224000000000.0,509224000000000.0,0.0
1993-06-01 03:00:00,510167000000000.0,510167000000000.0,510167000000000.0,510167000000000.0,0.0
1993-07-01 03:00:00,512893300000000.0,512893300000000.0,512893300000000.0,512893300000000.0,0.0
